Data;Municipio;Gênero do Indiciado;Idade do Indiciado;Relacionamento
24/02/2024;Tianguá;Masculino;51;NÃO INFORMADO
25/02/2024;Fortaleza;Feminino;20;NÃO INFORMADO
26/02/2024;Crato;Masculino;24;NÃO INFORMADO
27/02/2024;Guaraciaba do Norte;Masculino;46;NÃO INFORMADO
27/02/2024;Fortaleza;Masculino;43;NÃO INFORMADO
28/02/2024;Caucaia;Masculino;36;NÃO INFORMADO
29/02/2024;Quixadá;Masculino;41;NÃO INFORMADO
29/02/2024;Tianguá;Masculino;35;NÃO INFORMADO
01/03/2024;Fortaleza;Masculino;47;NÃO INFORMADO
02/03/2024;Fortaleza;Masculino;57;NÃO INFORMADO
03/03/2024;Jijoca de Jericoacoara;Masculino;57;NÃO INFORMADO
03/03/2024;Fortaleza;Masculino;50;NÃO INFORMADO
04/03/2024;Fortaleza;Masculino;42;NÃO INFORMADO
04/03/2024;Sobral;Masculino;38;NÃO INFORMADO
04/03/2024;São Benedito;Feminino;33;NÃO INFORMADO
05/03/2024;Uruburetama;Masculino;38;NÃO INFORMADO
07/03/2024;Ubajara;Masculino;45;NÃO INFORMADO
07/03/2024;Ubajara;Masculino;45;NÃO INFORMADO
08/03/2024;Tauá;Masculino;42;NAMORADO(A)
12/03/2024;Acaraú;Feminino;49;NÃO INFORMADO
12/03/2024;Acaraú;Feminino;51;NÃO INFORMADO
12/03/2024;Acaraú;Masculino;29;NÃO INFORMADO
12/03/2024;Acaraú;Feminino;49;NÃO INFORMADO
12/03/2024;Acaraú;Feminino;51;NÃO INFORMADO
12/03/2024;Acaraú;Masculino;29;NÃO INFORMADO
12/03/2024;Maracanaú;Masculino;27;NÃO INFORMADO
12/03/2024;Fortaleza;Masculino;59;NÃO INFORMADO
13/03/2024;Caucaia;Masculino;61;NÃO INFORMADO
13/03/2024;Caucaia;Masculino;61;NÃO INFORMADO
13/03/2024;Juazeiro do Norte;Feminino;41;NÃO INFORMADO
14/03/2024;Fortaleza;Masculino;Não Informada;NÃO INFORMADO
14/03/2024;Fortaleza;Masculino;28;NÃO INFORMADO
14/03/2024;Fortaleza;Masculino;46;NÃO INFORMADO
16/03/2024;Maracanaú;Masculino;54;NÃO INFORMADO
17/03/2024;Itapajé;Masculino;46;CONJUGE/COMPANHEIRO
17/03/2024;Monsenhor Tabosa;Masculino;38;NÃO INFORMADO
18/03/2024;Fortaleza;Masculino;37;NÃO INFORMADO
20/03/2024;Canindé;Masculino;31;CONJUGE/COMPANHEIRO
20/03/2024;Crateús;Masculino;56;NÃO INFORMADO
21/03/2024;Fortaleza;Masculino;31;NÃO INFORMADO
22/03/2024;Granja;Masculino;37;NÃO INFORMADO
22/03/2024;Eusébio;Masculino;42;NÃO INFORMADO
23/03/2024;São João do Jaguaribe;Masculino;47;NÃO INFORMADO
24/03/2024;Maracanaú;Masculino;25;NÃO INFORMADO
24/03/2024;Forquilha;Masculino;Não Informada;NÃO INFORMADO
24/03/2024;General Sampaio;Feminino;28;NÃO INFORMADO
25/03/2024;Fortaleza;Masculino;29;NÃO INFORMADO
25/03/2024;Jijoca de Jericoacoara;Masculino;30;NÃO INFORMADO
25/03/2024;Crato;Feminino;61;NÃO INFORMADO
25/03/2024;Russas;Masculino;43;NÃO INFORMADO
27/03/2024;Granja;Masculino;Não Informada;NÃO INFORMADO
28/03/2024;Granja;Masculino;47;NÃO INFORMADO
29/03/2024;Fortaleza;Masculino;30;CONJUGE/COMPANHEIRO
30/03/2024;Fortaleza;Masculino;36;NÃO INFORMADO
31/03/2024;Jucás;Masculino;33;CONJUGE/COMPANHEIRO
31/03/2024;Fortaleza;Masculino;32;NÃO INFORMADO
01/04/2024;Cedro;Masculino;62;NÃO INFORMADO
01/04/2024;Sobral;Masculino;33;NÃO INFORMADO
05/04/2024;Sobral;Masculino;35;NÃO INFORMADO
06/04/2024;Croatá;Masculino;40;NÃO INFORMADO
07/04/2024;Itapipoca;Masculino;37;NÃO INFORMADO
07/04/2024;Itapipoca;Masculino;37;NÃO INFORMADO
07/04/2024;Itapipoca;Masculino;37;NÃO INFORMADO
07/04/2024;Itapipoca;Masculino;37;NÃO INFORMADO
07/04/2024;Fortaleza;Masculino;50;NÃO INFORMADO
08/04/2024;Monsenhor Tabosa;Masculino;49;CONJUGE/COMPANHEIRO
08/04/2024;Fortaleza;Masculino;45;NÃO INFORMADO
08/04/2024;Mauriti;Masculino;29;NÃO INFORMADO
08/04/2024;Mauriti;Masculino;29;NÃO INFORMADO
09/04/2024;Penaforte;Masculino;60;CONJUGE/COMPANHEIRO
09/04/2024;Fortaleza;Masculino;32;NÃO INFORMADO
09/04/2024;Fortaleza;Masculino;54;NÃO INFORMADO
10/04/2024;Quixadá;Masculino;22;NÃO INFORMADO
10/04/2024;Fortaleza;Feminino;22;NÃO INFORMADO
10/04/2024;Fortaleza;Feminino;22;NÃO INFORMADO
10/04/2024;Fortaleza;Masculino;43;NÃO INFORMADO
10/04/2024;Sobral;Masculino;34;NÃO INFORMADO
11/04/2024;Itapipoca;Masculino;31;NAMORADO(A)
11/04/2024;Bela Cruz;Masculino;38;NÃO INFORMADO
12/04/2024;Maracanaú;Masculino;42;NAMORADO(A)
12/04/2024;Fortaleza;Masculino;31;NÃO INFORMADO
12/04/2024;Trairi;Masculino;56;NÃO INFORMADO
13/04/2024;Ibiapina;Masculino;49;NÃO INFORMADO
14/04/2024;Fortaleza;Masculino;39;NÃO INFORMADO
14/04/2024;Ibiapina;Masculino;40;NÃO INFORMADO
14/04/2024;Ibiapina;Masculino;35;NÃO INFORMADO
14/04/2024;Ibiapina;Feminino;43;NÃO INFORMADO
16/04/2024;São Benedito;Masculino;38;NÃO INFORMADO
17/04/2024;Trairi;Masculino;56;IRMA(O)
20/04/2024;Camocim;Masculino;19;CONJUGE/COMPANHEIRO
20/04/2024;Caucaia;Masculino;30;NÃO INFORMADO
21/04/2024;Novo Oriente;Masculino;10;CONJUGE/COMPANHEIRO
21/04/2024;Limoeiro do Norte;Masculino;54;NÃO INFORMADO
21/04/2024;Crateús;Masculino;26;NÃO INFORMADO
21/04/2024;Juazeiro do Norte;Masculino;32;NÃO INFORMADO
22/04/2024;Fortaleza;Feminino;32;NÃO INFORMADO
23/04/2024;Fortaleza;Masculino;42;NÃO INFORMADO
23/04/2024;Tianguá;Masculino;38;NÃO INFORMADO
24/04/2024;Cascavel;Masculino;36;NÃO INFORMADO
24/04/2024;Cascavel;Masculino;20;NÃO INFORMADO
24/04/2024;Cascavel;Masculino;20;NÃO INFORMADO
25/04/2024;Mauriti;Masculino;39;CONJUGE/COMPANHEIRO
25/04/2024;Aracati;Feminino;34;NÃO INFORMADO
25/04/2024;Fortaleza;Masculino;35;NÃO INFORMADO
26/04/2024;Sobral;Feminino;26;NÃO INFORMADO
26/04/2024;Sobral;Feminino;26;NÃO INFORMADO
28/04/2024;Mauriti;Feminino;40;NÃO INFORMADO
30/04/2024;Fortaleza;Masculino;31;NÃO INFORMADO
01/05/2024;Mauriti;Masculino;27;CONJUGE/COMPANHEIRO
03/05/2024;Granja;Masculino;24;NÃO INFORMADO
03/05/2024;Juazeiro do Norte;Masculino;41;NÃO INFORMADO
05/05/2024;Camocim;Masculino;25;CONJUGE/COMPANHEIRO
05/05/2024;Frecheirinha;Masculino;37;NÃO INFORMADO
05/05/2024;Fortaleza;Masculino;26;NÃO INFORMADO
06/05/2024;Caucaia;Masculino;70;NÃO INFORMADO
06/05/2024;Caucaia;Masculino;70;NÃO INFORMADO
08/05/2024;Itapajé;Masculino;40;NÃO INFORMADO
08/05/2024;Fortaleza;Masculino;44;NÃO INFORMADO
09/05/2024;Marco;Masculino;61;CONJUGE/COMPANHEIRO
09/05/2024;Trairi;Masculino;28;NÃO INFORMADO
10/05/2024;Fortaleza;Feminino;29;NÃO INFORMADO
10/05/2024;Cedro;Feminino;42;NÃO INFORMADO
10/05/2024;Cedro;Feminino;42;NÃO INFORMADO
10/05/2024;Cedro;Feminino;45;NÃO INFORMADO
10/05/2024;Cedro;Feminino;45;NÃO INFORMADO
12/05/2024;Caucaia;Masculino;39;NÃO INFORMADO
13/05/2024;Crateús;Masculino;35;NÃO INFORMADO
13/05/2024;Ubajara;Feminino;30;NÃO INFORMADO
13/05/2024;Ubajara;Feminino;30;NÃO INFORMADO
17/05/2024;Ipu;Masculino;52;CONJUGE/COMPANHEIRO
19/05/2024;Fortaleza;Masculino;40;NÃO INFORMADO
20/05/2024;Fortaleza;Masculino;44;OUTROS
20/05/2024;Boa Viagem;Masculino;33;NÃO INFORMADO
20/05/2024;Boa Viagem;Masculino;33;NÃO INFORMADO
22/05/2024;Tianguá;Feminino;43;NÃO INFORMADO
22/05/2024;Tianguá;Masculino;55;NÃO INFORMADO
23/05/2024;Tianguá;Feminino;48;NÃO INFORMADO
23/05/2024;Tianguá;Feminino;48;NÃO INFORMADO
23/05/2024;Crato;Feminino;44;NÃO INFORMADO
23/05/2024;Caucaia;Feminino;50;NÃO INFORMADO
23/05/2024;Fortaleza;Masculino;21;NÃO INFORMADO
24/05/2024;Fortaleza;Masculino;37;NÃO INFORMADO
24/05/2024;Fortaleza;Masculino;43;NÃO INFORMADO
24/05/2024;Granja;Masculino;32;NÃO INFORMADO
25/05/2024;Pacajus;Feminino;46;NÃO INFORMADO
25/05/2024;Trairi;Masculino;59;NÃO INFORMADO
25/05/2024;Crato;Feminino;49;NÃO INFORMADO
25/05/2024;Crato;Masculino;23;NÃO INFORMADO
26/05/2024;Fortaleza;Masculino;36;NÃO INFORMADO
27/05/2024;Fortaleza;Masculino;45;NÃO INFORMADO
28/05/2024;Fortaleza;Masculino;58;NÃO INFORMADO
29/05/2024;Caucaia;Masculino;26;NÃO INFORMADO
29/05/2024;Fortaleza;Masculino;40;NÃO INFORMADO
02/06/2024;Jaguaribe;Masculino;20;NÃO INFORMADO
04/06/2024;Camocim;Masculino;36;CONJUGE/COMPANHEIRO
04/06/2024;Fortaleza;Masculino;41;NÃO INFORMADO
04/06/2024;Fortaleza;Masculino;48;NÃO INFORMADO
06/06/2024;Caucaia;Masculino;37;NÃO INFORMADO
06/06/2024;Itapajé;Masculino;47;NÃO INFORMADO
06/06/2024;Itapajé;Masculino;47;NÃO INFORMADO
06/06/2024;Itapajé;Masculino;47;NÃO INFORMADO
06/06/2024;Senador Pompeu;Feminino;29;NÃO INFORMADO
07/06/2024;Jaguaretama;Masculino;49;NÃO INFORMADO
07/06/2024;Jaguaretama;Masculino;49;NÃO INFORMADO
07/06/2024;Jaguaretama;Feminino;38;NÃO INFORMADO
07/06/2024;Quixadá;Masculino;32;NÃO INFORMADO
08/06/2024;Tianguá;Feminino;28;NÃO INFORMADO
08/06/2024;Tianguá;Feminino;28;NÃO INFORMADO
09/06/2024;Fortaleza;Masculino;56;OUTROS
09/06/2024;Fortaleza;Masculino;56;NAMORADO(A)
09/06/2024;Fortaleza;Feminino;34;NÃO INFORMADO
10/06/2024;Pires Ferreira;Masculino;50;CONJUGE/COMPANHEIRO
10/06/2024;Fortim;Masculino;38;NÃO INFORMADO
11/06/2024;Mombaça;Masculino;35;CONJUGE/COMPANHEIRO
11/06/2024;Fortaleza;Masculino;46;NÃO INFORMADO
11/06/2024;Fortaleza;Feminino;21;NÃO INFORMADO
11/06/2024;Fortaleza;Masculino;45;NÃO INFORMADO
11/06/2024;Fortaleza;Feminino;42;NÃO INFORMADO
11/06/2024;Fortaleza;Feminino;72;NÃO INFORMADO
11/06/2024;Sobral;Masculino;17;NÃO INFORMADO
12/06/2024;Nova Olinda;Masculino;20;NÃO INFORMADO
12/06/2024;Nova Olinda;Masculino;20;NÃO INFORMADO
12/06/2024;Nova Olinda;Masculino;20;NÃO INFORMADO
13/06/2024;Crato;Feminino;24;CONJUGE/COMPANHEIRO
13/06/2024;Jaguaribe;Masculino;38;NÃO INFORMADO
14/06/2024;Fortaleza;Feminino;29;NÃO INFORMADO
15/06/2024;Fortaleza;Masculino;35;NÃO INFORMADO
15/06/2024;Cariré;Masculino;23;NÃO INFORMADO
15/06/2024;Alcântaras;Masculino;48;NÃO INFORMADO
16/06/2024;Jaguaribara;Masculino;45;NÃO INFORMADO
16/06/2024;Jaguaribara;Masculino;45;NÃO INFORMADO
16/06/2024;Caucaia;Masculino;47;NÃO INFORMADO
16/06/2024;Crateús;Masculino;36;NÃO INFORMADO
16/06/2024;Acopiara;Masculino;36;NÃO INFORMADO
16/06/2024;Camocim;Feminino;26;NÃO INFORMADO
20/06/2024;Juazeiro do Norte;Feminino;34;NÃO INFORMADO
21/06/2024;Fortaleza;Masculino;32;NÃO INFORMADO
23/06/2024;Cascavel;Masculino;38;NÃO INFORMADO
23/06/2024;Fortaleza;Masculino;35;NÃO INFORMADO
24/06/2024;Jaguaruana;Masculino;49;NÃO INFORMADO
24/06/2024;Fortaleza;Masculino;37;NÃO INFORMADO
24/06/2024;Fortaleza;Masculino;39;NÃO INFORMADO
26/06/2024;Crato;Masculino;28;NÃO INFORMADO
26/06/2024;Coreaú;Masculino;23;NÃO INFORMADO
27/06/2024;Fortaleza;Feminino;31;NÃO INFORMADO
27/06/2024;Fortaleza;Feminino;31;NÃO INFORMADO
27/06/2024;Sobral;Feminino;44;NÃO INFORMADO
28/06/2024;Itapipoca;Masculino;25;NÃO INFORMADO
28/06/2024;Fortaleza;Masculino;37;NÃO INFORMADO
29/06/2024;Irauçuba;Masculino;39;NÃO INFORMADO
30/06/2024;Maranguape;Masculino;40;NÃO INFORMADO
02/07/2024;Caucaia;Masculino;28;NÃO INFORMADO
03/07/2024;Ubajara;Feminino;52;NÃO INFORMADO
05/07/2024;Fortaleza;Masculino;35;CONJUGE/COMPANHEIRO
05/07/2024;Quixadá;Masculino;54;NÃO INFORMADO
06/07/2024;Mauriti;Masculino;29;CONJUGE/COMPANHEIRO
07/07/2024;Paracuru;Masculino;21;NÃO INFORMADO
07/07/2024;Paracuru;Masculino;21;NÃO INFORMADO
09/07/2024;Iguatu;Masculino;43;PAI
09/07/2024;Iguatu;Masculino;43;CONJUGE/COMPANHEIRO
09/07/2024;Pacajus;Masculino;38;NÃO INFORMADO
10/07/2024;Jaguaretama;Masculino;32;NÃO INFORMADO
10/07/2024;Irauçuba;Feminino;34;NÃO INFORMADO
11/07/2024;Maracanaú;Masculino;41;NÃO INFORMADO
14/07/2024;General Sampaio;Feminino;48;NÃO INFORMADO
15/07/2024;Fortaleza;Masculino;23;NÃO INFORMADO
16/07/2024;Tianguá;Masculino;39;CONJUGE/COMPANHEIRO
16/07/2024;Aquiraz;Masculino;37;NÃO INFORMADO
16/07/2024;Fortaleza;Masculino;33;NÃO INFORMADO
17/07/2024;Itapajé;Masculino;38;NÃO INFORMADO
19/07/2024;Juazeiro do Norte;Masculino;41;NÃO INFORMADO
20/07/2024;Iguatu;Masculino;38;CONJUGE/COMPANHEIRO
21/07/2024;Senador Pompeu;Feminino;22;NÃO INFORMADO
21/07/2024;Senador Pompeu;Feminino;22;NÃO INFORMADO
21/07/2024;Paramoti;Masculino;33;NÃO INFORMADO
21/07/2024;Paramoti;Masculino;33;NÃO INFORMADO
21/07/2024;Jucás;Masculino;33;NÃO INFORMADO
22/07/2024;Boa Viagem;Masculino;27;NÃO INFORMADO
23/07/2024;Pereiro;Masculino;37;CONJUGE/COMPANHEIRO
23/07/2024;Itapipoca;Masculino;Não Informada;NÃO INFORMADO
23/07/2024;Maracanaú;Masculino;33;NÃO INFORMADO
23/07/2024;Maracanaú;Masculino;33;NÃO INFORMADO
26/07/2024;Crateús;Masculino;26;NÃO INFORMADO
26/07/2024;Fortaleza;Masculino;42;NÃO INFORMADO
26/07/2024;Quixadá;Masculino;82;NÃO INFORMADO
28/07/2024;Barbalha;Masculino;23;NÃO INFORMADO
29/07/2024;Campos Sales;Masculino;42;NÃO INFORMADO
30/07/2024;Fortaleza;Masculino;61;NÃO INFORMADO
30/07/2024;Juazeiro do Norte;Masculino;23;NÃO INFORMADO
31/07/2024;Marco;Feminino;20;NÃO INFORMADO
31/07/2024;Juazeiro do Norte;Masculino;35;NÃO INFORMADO
01/08/2024;Mauriti;Masculino;41;CONJUGE/COMPANHEIRO
01/08/2024;Cariús;Masculino;44;NÃO INFORMADO
01/08/2024;Maranguape;Masculino;41;NÃO INFORMADO
01/08/2024;Tauá;Masculino;58;NÃO INFORMADO
03/08/2024;Crato;Masculino;36;NÃO INFORMADO
07/08/2024;Tauá;Masculino;29;NÃO INFORMADO
07/08/2024;Tauá;Masculino;29;NÃO INFORMADO
08/08/2024;Quixadá;Feminino;31;NÃO INFORMADO
08/08/2024;Quixadá;Feminino;31;NÃO INFORMADO
08/08/2024;Cruz;Masculino;58;NÃO INFORMADO
09/08/2024;Fortaleza;Masculino;34;NÃO INFORMADO
09/08/2024;Fortaleza;Masculino;38;NÃO INFORMADO
09/08/2024;Fortaleza;Masculino;38;NÃO INFORMADO
10/08/2024;Juazeiro do Norte;Masculino;37;CONJUGE/COMPANHEIRO
10/08/2024;Maranguape;Masculino;41;CONJUGE/COMPANHEIRO
10/08/2024;Maranguape;Masculino;41;NÃO INFORMADO
10/08/2024;Monsenhor Tabosa;Feminino;49;NÃO INFORMADO
11/08/2024;Itapipoca;Masculino;37;OUTROS
11/08/2024;Maranguape;Masculino;65;NÃO INFORMADO
11/08/2024;Maranguape;Masculino;65;NÃO INFORMADO
11/08/2024;Caucaia;Feminino;47;NÃO INFORMADO
12/08/2024;São Benedito;Masculino;43;NÃO INFORMADO
13/08/2024;Barreira;Masculino;26;CONJUGE/COMPANHEIRO
13/08/2024;Fortaleza;Masculino;23;NÃO INFORMADO
13/08/2024;Monsenhor Tabosa;Feminino;49;NÃO INFORMADO
14/08/2024;Independência;Masculino;31;NÃO INFORMADO
15/08/2024;Caucaia;Feminino;37;NÃO INFORMADO
15/08/2024;Granja;Masculino;30;NÃO INFORMADO
17/08/2024;Canindé;Masculino;32;NÃO INFORMADO
17/08/2024;Caucaia;Masculino;40;NÃO INFORMADO
18/08/2024;Pacajus;Masculino;34;OUTROS
19/08/2024;Fortaleza;Masculino;36;NAMORADO(A)
19/08/2024;Fortaleza;Masculino;48;NÃO INFORMADO
20/08/2024;Granja;Feminino;46;NÃO INFORMADO
22/08/2024;Quixadá;Masculino;39;NÃO INFORMADO
23/08/2024;Caucaia;Masculino;36;NÃO INFORMADO
23/08/2024;Ubajara;Masculino;37;NÃO INFORMADO
24/08/2024;Fortaleza;Masculino;40;NÃO INFORMADO
26/08/2024;São Gonçalo do Amarante;Masculino;24;NÃO INFORMADO
26/08/2024;Jaguaribe;Masculino;62;NÃO INFORMADO
26/08/2024;Quixadá;Masculino;37;NÃO INFORMADO
27/08/2024;Sobral;Masculino;31;NÃO INFORMADO
27/08/2024;Redenção;Masculino;28;NÃO INFORMADO
28/08/2024;Coreaú;Masculino;64;NÃO INFORMADO
28/08/2024;Itarema;Masculino;41;NÃO INFORMADO
29/08/2024;Jaguaretama;Masculino;45;PAI
29/08/2024;Jaguaretama;Masculino;45;CONJUGE/COMPANHEIRO
01/09/2024;Trairi;Masculino;33;NÃO INFORMADO
02/09/2024;Ocara;Masculino;39;CONJUGE/COMPANHEIRO
02/09/2024;Crateús;Masculino;Não Informada;NÃO INFORMADO
03/09/2024;Crato;Masculino;47;NÃO INFORMADO
05/09/2024;Fortaleza;Feminino;40;NÃO INFORMADO
05/09/2024;Fortaleza;Feminino;40;NÃO INFORMADO
06/09/2024;Fortaleza;Masculino;41;NÃO INFORMADO
07/09/2024;Quixadá;Masculino;56;NÃO INFORMADO
10/09/2024;Iguatu;Masculino;45;NÃO INFORMADO
10/09/2024;Fortaleza;Masculino;36;NÃO INFORMADO
13/09/2024;Fortaleza;Masculino;32;NÃO INFORMADO
14/09/2024;Ereré;Masculino;37;NÃO INFORMADO
15/09/2024;Novo Oriente;Masculino;42;CONJUGE/COMPANHEIRO
16/09/2024;Fortaleza;Feminino;24;NÃO INFORMADO
16/09/2024;Fortaleza;Feminino;24;NÃO INFORMADO
17/09/2024;Fortaleza;Masculino;18;NÃO INFORMADO
17/09/2024;Fortaleza;Masculino;18;NÃO INFORMADO
18/09/2024;Fortaleza;Masculino;43;NÃO INFORMADO
20/09/2024;Crato;Masculino;31;NÃO INFORMADO
20/09/2024;Crato;Feminino;23;NÃO INFORMADO
20/09/2024;Fortaleza;Masculino;39;NÃO INFORMADO
22/09/2024;Cruz;Masculino;49;CONJUGE/COMPANHEIRO
22/09/2024;Frecheirinha;Masculino;37;NÃO INFORMADO
22/09/2024;Tianguá;Masculino;30;NÃO INFORMADO
22/09/2024;Tianguá;Masculino;30;NÃO INFORMADO
24/09/2024;Trairi;Feminino;Não Informada;NÃO INFORMADO
25/09/2024;Fortaleza;Masculino;33;CONJUGE/COMPANHEIRO
25/09/2024;Iracema;Masculino;35;NÃO INFORMADO
25/09/2024;Iracema;Masculino;43;NÃO INFORMADO
25/09/2024;Iracema;Masculino;28;NÃO INFORMADO
25/09/2024;Forquilha;Feminino;27;NÃO INFORMADO
26/09/2024;Baturité;Masculino;38;NÃO INFORMADO
27/09/2024;Ocara;Masculino;26;NÃO INFORMADO
27/09/2024;Fortaleza;Masculino;35;NÃO INFORMADO
28/09/2024;Itapipoca;Feminino;40;NÃO INFORMADO
28/09/2024;Quixeramobim;Masculino;29;NÃO INFORMADO
29/09/2024;Paracuru;Feminino;47;NÃO INFORMADO
30/09/2024;Parambu;Masculino;56;NÃO INFORMADO
01/10/2024;Jaguaribe;Masculino;25;NÃO INFORMADO
01/10/2024;Campos Sales;Masculino;38;NÃO INFORMADO
01/10/2024;Pacajus;Masculino;29;NÃO INFORMADO
02/10/2024;Juazeiro do Norte;Masculino;45;NÃO INFORMADO
02/10/2024;Crato;Masculino;55;NÃO INFORMADO
03/10/2024;Tianguá;Masculino;26;NÃO INFORMADO
03/10/2024;Brejo Santo;Masculino;45;NÃO INFORMADO
04/10/2024;Cedro;Masculino;71;TIO(A)
04/10/2024;Jaguaribe;Feminino;44;NÃO INFORMADO
04/10/2024;Jaguaribe;Feminino;44;NÃO INFORMADO
07/10/2024;Jaguaribe;Masculino;47;PAI
07/10/2024;Sobral;Feminino;28;NÃO INFORMADO
07/10/2024;Sobral;Masculino;34;NÃO INFORMADO
07/10/2024;Sobral;Feminino;44;NÃO INFORMADO
07/10/2024;Sobral;Masculino;34;NÃO INFORMADO
07/10/2024;Sobral;Feminino;28;NÃO INFORMADO
07/10/2024;Sobral;Feminino;44;NÃO INFORMADO
07/10/2024;Itapajé;Masculino;15;NÃO INFORMADO
08/10/2024;Ipu;Feminino;17;NÃO INFORMADO
10/10/2024;Ipaumirim;Masculino;41;NÃO INFORMADO
10/10/2024;Ipaumirim;Masculino;41;NÃO INFORMADO
10/10/2024;Milagres;Masculino;Não Informada;NÃO INFORMADO
11/10/2024;Uruburetama;Masculino;43;CONJUGE/COMPANHEIRO
11/10/2024;Crateús;Feminino;43;NÃO INFORMADO
12/10/2024;Barro;Masculino;34;NÃO INFORMADO
13/10/2024;Fortaleza;Masculino;42;OUTROS
14/10/2024;Fortaleza;Masculino;59;NÃO INFORMADO
14/10/2024;Crateús;Masculino;31;NÃO INFORMADO
14/10/2024;Fortaleza;Feminino;32;NÃO INFORMADO
14/10/2024;Caririaçu;Masculino;37;NÃO INFORMADO
15/10/2024;Fortaleza;Masculino;61;NÃO INFORMADO
15/10/2024;Sobral;Feminino;32;NÃO INFORMADO
15/10/2024;Fortaleza;Masculino;37;NÃO INFORMADO
15/10/2024;Fortaleza;Masculino;37;NÃO INFORMADO
15/10/2024;Cruz;Masculino;29;NÃO INFORMADO
17/10/2024;Fortaleza;Masculino;38;NÃO INFORMADO
17/10/2024;Boa Viagem;Masculino;56;NÃO INFORMADO
18/10/2024;Forquilha;Masculino;19;NÃO INFORMADO
18/10/2024;Piquet Carneiro;Masculino;52;NÃO INFORMADO
18/10/2024;Tabuleiro do Norte;Masculino;28;NÃO INFORMADO
19/10/2024;Itapajé;Masculino;58;NÃO INFORMADO
19/10/2024;Sobral;Masculino;27;NÃO INFORMADO
20/10/2024;Icó;Masculino;50;NÃO INFORMADO
21/10/2024;Fortaleza;Masculino;27;NÃO INFORMADO
21/10/2024;Carnaubal;Masculino;46;NÃO INFORMADO
22/10/2024;Brejo Santo;Masculino;26;NÃO INFORMADO
22/10/2024;Juazeiro do Norte;Feminino;31;NÃO INFORMADO
23/10/2024;Jaguaretama;Masculino;45;NÃO INFORMADO
23/10/2024;Fortaleza;Masculino;35;NÃO INFORMADO
24/10/2024;Granja;Masculino;74;NÃO INFORMADO
24/10/2024;Crateús;Masculino;36;NÃO INFORMADO
25/10/2024;Jaguaribe;Masculino;39;NÃO INFORMADO
26/10/2024;Fortaleza;Masculino;43;NÃO INFORMADO
26/10/2024;Juazeiro do Norte;Masculino;20;NÃO INFORMADO
26/10/2024;Maranguape;Masculino;42;NÃO INFORMADO
27/10/2024;Parambu;Masculino;21;NÃO INFORMADO
28/10/2024;Acaraú;Masculino;50;NÃO INFORMADO
28/10/2024;Acaraú;Masculino;50;NÃO INFORMADO
28/10/2024;Assaré;Masculino;56;NÃO INFORMADO
29/10/2024;Tianguá;Masculino;30;NÃO INFORMADO
30/10/2024;Baturité;Masculino;28;NÃO INFORMADO
30/10/2024;Santana do Acaraú;Masculino;57;NÃO INFORMADO
31/10/2024;Fortaleza;Masculino;39;NÃO INFORMADO
01/11/2024;Fortaleza;Masculino;22;OUTROS
01/11/2024;Uruburetama;Masculino;47;NÃO INFORMADO
01/11/2024;Tarrafas;Masculino;25;NÃO INFORMADO
01/11/2024;Mombaça;Masculino;36;NÃO INFORMADO
02/11/2024;Fortaleza;Masculino;54;NÃO INFORMADO
02/11/2024;Araripe;Masculino;23;NÃO INFORMADO
02/11/2024;Tabuleiro do Norte;Feminino;46;NÃO INFORMADO
02/11/2024;Tabuleiro do Norte;Feminino;46;NÃO INFORMADO
03/11/2024;Uruburetama;Masculino;25;NÃO INFORMADO
05/11/2024;Itapajé;Masculino;50;NÃO INFORMADO
05/11/2024;Itapajé;Masculino;50;NÃO INFORMADO
05/11/2024;São Gonçalo do Amarante;Masculino;39;NÃO INFORMADO
08/11/2024;Fortaleza;Masculino;26;NÃO INFORMADO
08/11/2024;Camocim;Masculino;27;NÃO INFORMADO
08/11/2024;Fortaleza;Masculino;54;NÃO INFORMADO
09/11/2024;Sobral;Masculino;26;CONJUGE/COMPANHEIRO
09/11/2024;Crateús;Masculino;37;NÃO INFORMADO
10/11/2024;Juazeiro do Norte;Masculino;25;NÃO INFORMADO
10/11/2024;Jaguaruana;Masculino;30;NÃO INFORMADO
10/11/2024;Ibiapina;Masculino;43;NÃO INFORMADO
11/11/2024;Sobral;Masculino;40;NÃO INFORMADO
11/11/2024;Fortaleza;Masculino;Não Informada;NÃO INFORMADO
12/11/2024;Quixelô;Masculino;61;NÃO INFORMADO
12/11/2024;Caucaia;Feminino;58;NÃO INFORMADO
12/11/2024;Caucaia;Feminino;58;NÃO INFORMADO
12/11/2024;Juazeiro do Norte;Masculino;26;NÃO INFORMADO
14/11/2024;Fortaleza;Masculino;44;NÃO INFORMADO
14/11/2024;Fortaleza;Masculino;43;NÃO INFORMADO
14/11/2024;Viçosa do Ceará;Masculino;41;NÃO INFORMADO
14/11/2024;Fortaleza;Masculino;40;NÃO INFORMADO
15/11/2024;Boa Viagem;Feminino;39;NÃO INFORMADO
17/11/2024;Caucaia;Masculino;33;NÃO INFORMADO
21/11/2024;Aracati;Feminino;43;NÃO INFORMADO
21/11/2024;Aracati;Masculino;43;NÃO INFORMADO
21/11/2024;Ibiapina;Masculino;34;NÃO INFORMADO
22/11/2024;Crateús;Masculino;31;NÃO INFORMADO
22/11/2024;Ubajara;Masculino;33;NÃO INFORMADO
